pkParish,Parish,Website,Address,Email,PhoneNumber,ArchdioceseID
1070,St. James Catholic Church,https://www.stjamesdenver.org,"1311 Oneida St., Denver, CO 80220",parish.office@stjamesdenver.org,(303) 322-7449,0
1071,St. Joan of Arc Catholic Church,https://www.stjoanarvada.org,"12735 W. 58th Ave., Arvada, CO 80002",office@stjoanarvada.org,(303) 420-1232,0
1072,St. Mary,https://www.stmarybrush.org,"340 STANFORD STREET BRUSH, CO",,,0
1073,St. John Paul II Catholic Parish,https://www.stjohnpaul2.org,"3951 Cottonwood Lakes Blvd Thornton, CO 80241",information@stjohnpaul2.org,(720) 319-8050,0
1074,St. John the Baptist,https://www.SJBJohnstown.Org,"1000 Country Acres Drive, Johnstown, CO 80534",ContactUs@SJBJohnstown.org,(970) 587-2879,0
1075,St. John the Baptist Catholic Church,https://www.johnthebaptist.org,"323 COLLYER STREET, LONGMONT, CO 80501",info@johnthebaptist.org,(303) 776-0737,0
1076,St. John the Evangelist Catholic Parish,https://www.saintjohns.us,"1730 W. 12th St., Loveland, Colorado",,(970) 635-5800,0
1077,St. John XXIII Catholic Church,https://www.saintjohn.church,"1220 University Ave Fort Collins, CO 80521",sacraments@john23.com,(970) 484-3356,0
1078,St. Joseph's Catholic Parish,https://www.stjosephdenver.org,600 Galapago St. Denver CO 80204,edlin.alvarado@stjosephdenver.org,(303) 534-4408,0
1079,St. Joseph Catholic Parish,https://www.stjosephfc.org,"101 N. Howes St., Fort Collins, CO",parishcenter@stjosephfc.org,(970) 482-4148,0
1080,St. Joseph Catholic Parish,https://www.stjoegold.org,"969 Ulysses Street, Golden, Colorado 80401",,(303) 279-4464,0
1081,St. Joseph Polish Roman Catholic Church,https://www.stjosephpolish.org,517 E 46th Ave Denver Co 80216,st.josephpolish@gmail.com,(303) 296-3217,0
1082,St. Jude Catholic Church,https://www.saintjudelakewood.org,"9405 W Florida Ave, Lakewood CO 80232",mail@saintjudelakewood.org,(303) 988-6435,0
1083,St. Lawrence Korean Catholic Church,https://www.stlawrencekcc.org,"4310 S. Pitkin St. Aurora, CO 80015",lawrencekoschool@gmail.com,(303) 617-7400,0
1084,Saint Louis Catholic Parish,https://www.stlouiscatholicparish.org,"3310 S. Sherman Street, Englewood, Colorado 80113",receptionist@stlouiscatholicparish.org,(303) 761-3940,0
1085,St. Louis Parish,https://www.stlp.org,"902 Grant Ave. Louisville, CO 80027",parishoffice@stlp.org,(303) 666-6401,0
1086,St. Mark Catholic Church,https://www.saintmarkcc.org,"3141 W 96th Ave, Westminster, CO 80031",tom.palko@saintmarkcc.org,(303) 466-8720,0
1087,Saint Mary\u2019s,https://www.stmaryaspen.org,"533 E Main St. Aspen, CO 81611",info@stmaryaspen.org,(970) 925-7339,0
1088,St. Mary Catholic Church,https://www.stmarysault.com,"267 E. 4th Street Ault, Colorado, 80610",office@ourladyofthevalley.net,(970) 834-1609,0
1089,St. Mary Catholic Parish,https://www.stmarylittleton.org,6853 S. Prince St. Littleton CO 80120,afortunato@stmarylittleton.org,(303) 798-8506,0
1090,St. Vincent & St. Mary of the Crown,https://www.stvincentstmary.com,"Basalt, CO and Carbondale, CO",Kary@stvincentstmary.com,(970) 704-0820,0
1091,St. Nicholas Catholic Church,https://www.stnicholasplatteville.org,,stnicholasplatteville72@gmail.com,(970) 785-2143,0
1092,St. Peter Catholic Church,https://www.stpetergreeley.org,"915 12th St, Greeley, CO 80631",,(970) 352-1060,0
1093,St. Rafka Maronite Catholic Church,https://www.strafkadenver.org,"2301 Wadsworth Blvd Lakewood, CO 80214",strafkalkwd@outlook.com,(720) 833-0354,0
1094,St. Scholastica,https://www.stscholasticaerie.org,"{""Physical"": ""575 Wells Street, Erie, CO 80516"",""Mailing"": ""P.O. Box 402, Erie, CO 80516"",""St. Benedict's Acres"": ""649 State Hwy 52, Erie, CO 80516""}",parishoffice@stscholasticaerie.org,(303) 828-4221,0
1095,St. Therese Catholic Church,https://www.theresecatholic.com,"1243 Kingston Street, Aurora, CO 80010",staff@theresecatholic.com,(303) 344-0132,0
1096,St. Thomas Aquinas Catholic Center,https://www.thomascenter.org,"{""Catholic_Center"": ""1520 Euclid Avenue, Boulder, CO 80302"",""Administrative_Office"": ""904 14th Street, Boulder, CO 80302"",""Church"": ""898 14th Street, Boulder, CO 80302""}",,(303) 443-8383,0
1097,Saint Thomas More Catholic Parish,https://www.stthomasmore.org,"Centennial, Colorado",,(303) 770-1155,0
1098,Saint William Catholic Church,https://www.saintwilliamchurch.org/,"1025 Fulton Avenue, Fort Lupton, CO 80621",Secretary@SaintWilliamChurch.org,(303) 857-6642,0
1099,Saints Peter & Paul Parish,https://www.peterandpaulcatholic.org,"3900 Pierce Street, Wheat Ridge, CO 80033",ministry@peterandpaulcatholic.org,(303) 424-3706,0
1100,Transfiguration of our Lord,https://www.transfigurationdenver.org,"4118 Shoshone St. Denver, CO. 80211",,(303) 455-2717,0
